NUM_INCIDENTI,MORTI,FERITI,LUNGHEZZA,MAXSPEED,LOCINC,INTNIN,FONDOST,PERICOLOSITA
3,1,4,1.8376531673550016,1.6809222680485287,6,7,1,1
2,0,3,0.06627811884165,-0.5600132980515135,1,7,1,1
3,0,5,1.1183623759793535,-0.5600132980515135,1,1,1,1
1,0,1,-0.1911682196219143,-0.5600132980515135,1,1,1,1
1,0,1,0.8421976343838667,3.921857834148571,7,7,1,1
1,0,2,-0.1555271270658026,-0.5600132980515135,1,1,2,1
1,1,0,2.079522691069848,1.6809222680485287,5,7,1,1
1,0,2,-0.1758846197889613,-0.5600132980515135,1,1,2,1
1,0,1,-0.1649136467916176,-0.5600132980515135,1,1,1,1
1,0,1,-0.2234546421479618,-0.5600132980515135,1,1,1,1
2,0,3,0.3218613588031755,-0.5600132980515135,1,7,1,1
1,0,1,1.4923716601183812,1.6809222680485287,4,8,2,1
2,0,2,0.0192508172584146,-0.5600132980515135,1,7,1,1
2,0,2,-0.056992345683285,-0.5600132980515135,1,2,1,1
1,0,1,0.0388998590360277,-0.5600132980515135,1,7,2,1
2,0,4,5.904993888056984,1.6809222680485287,6,7,1,1
1,0,1,4.319243914540524,1.6809222680485287,4,1,3,1
1,0,1,-0.1276352858549262,-0.5600132980515135,1,1,1,1
1,0,1,-0.186857413996962,-0.5600132980515135,1,7,1,1
1,0,4,-0.2067923858477131,1.6809222680485287,4,3,1,1
2,0,3,6.832496408996764,1.6809222680485287,5,7,1,1
1,0,1,0.2998556704354955,1.6809222680485287,5,7,1,1
1,0,1,-0.1927435668401584,-0.5600132980515135,1,1,1,1
1,0,2,1.0119891039294109,1.6809222680485287,5,1,1,1
2,0,6,0.2121407015657964,1.6809222680485287,6,7,1,1
1,0,1,-0.0478935772412648,-0.5600132980515135,1,7,1,1
2,0,3,0.5343492909897765,1.6809222680485287,6,7,1,1
2,0,3,0.0214836215238102,1.6809222680485287,6,7,1,1
1,0,1,-0.2141336860057962,1.6809222680485287,5,7,1,1
1,0,4,0.1297728071848427,-0.5600132980515135,1,7,1,1
4,0,8,0.3580051055005998,1.6809222680485287,8,10,1,1
3,0,7,0.3536742665584213,1.6809222680485287,5,7,1,1
1,0,2,-0.078712103977827,-0.5600132980515135,1,1,1,1
1,0,3,1.6075013130068412,1.6809222680485287,6,7,1,1
1,0,2,-0.1683247743520467,-0.5600132980515135,1,7,1,1
3,0,3,-0.0580012963872239,-0.5600132980515135,1,1,1,1
1,0,1,-0.164385495701108,-0.5600132980515135,1,1,1,1
1,0,3,0.029376748510943,1.6809222680485287,5,1,1,1
1,0,1,-0.0343219154258256,-0.5600132980515135,1,5,1,1
1,0,1,-0.2096535077897495,-0.5600132980515135,1,1,1,1
2,0,2,-0.0820139588988404,-0.5600132980515135,1,1,1,1
1,0,1,8.823239923558596,1.6809222680485287,5,7,1,1
1,0,1,0.150656629787854,-0.5600132980515135,1,7,2,1
1,0,1,0.0855738457518188,-0.5600132980515135,1,7,1,1
1,0,1,-0.1869812563216332,-0.5600132980515135,1,5,1,1
1,0,2,-0.1544489703569003,1.6809222680485287,5,7,2,1
1,0,1,0.2372715874207676,1.6809222680485287,4,7,1,1
1,0,2,-0.1425400738712378,-0.5600132980515135,1,1,1,1
1,0,2,0.2570808957361906,1.6809222680485287,5,7,1,1
1,0,1,-0.061725672180645,-0.5600132980515135,1,7,1,1
1,0,2,1.073762748201805,1.6809222680485287,6,7,1,1
2,0,3,-0.1918384251436644,1.6809222680485287,4,7,1,1
1,0,1,-0.0342472457888915,-0.5600132980515135,1,1,1,1
1,0,2,-0.114426044960216,-0.5600132980515135,1,7,1,1
1,0,2,2.5092027425698977,1.6809222680485287,4,7,1,1
1,0,3,-0.1440698908230586,-0.5600132980515135,1,5,1,1
1,0,2,0.0430085102780608,1.6809222680485287,6,8,1,1
2,0,6,0.0851021521916741,-0.5600132980515135,1,3,1,1
1,0,1,-0.2018004474370691,1.6809222680485287,5,8,2,1
1,0,1,-0.056835721566789,-0.5600132980515135,1,7,1,1
1,0,2,0.1230252217009186,-0.5600132980515135,1,7,1,1
2,0,6,1.5183403028755398,1.6809222680485287,5,3,1,1
1,0,2,-0.2073970277858138,1.6809222680485287,6,3,2,1
1,0,1,-0.171938056295395,1.6809222680485287,5,8,1,1
1,0,2,0.0443124971084224,-0.5600132980515135,2,1,2,1
2,0,4,0.5781566921315604,1.6809222680485287,5,7,1,1
1,0,1,-0.1879574252337475,-0.5600132980515135,1,2,1,1
2,0,2,4.732019488722955,1.6809222680485287,5,7,1,1
1,0,1,3.579451754799818,3.921857834148571,7,8,1,1
3,0,5,2.351156260550894,1.6809222680485287,5,3,1,1
5,0,8,3.250063952966221,1.6809222680485287,5,8,1,1
1,0,2,4.407827600893577,1.6809222680485287,6,7,1,1
1,0,1,0.8169155880443707,1.6809222680485287,6,7,1,1
1,0,1,-0.0743011317667436,1.6809222680485287,6,1,1,1
3,0,5,-0.11209853774066,1.6809222680485287,6,1,1,1
1,0,1,2.4086755567287006,1.6809222680485287,5,8,2,1
1,0,1,-0.2159039027643318,-0.5600132980515135,1,7,1,1
1,0,4,-0.1975406357105109,1.6809222680485287,5,1,1,1
1,0,2,0.000363041535398,-0.5600132980515135,1,3,1,1
1,0,1,0.07964762627417,-0.5600132980515135,1,5,1,1
1,0,2,-0.1306075016470352,1.6809222680485287,6,3,1,1
6,0,6,0.4415458595446161,-0.5600132980515135,1,8,1,1
1,0,3,0.146107245566844,1.6809222680485287,5,7,1,1
1,0,1,-0.0094933505399048,-0.5600132980515135,1,7,1,1
1,0,1,0.0399925854301855,-0.5600132980515135,1,7,1,1
1,0,1,-0.1541120463853683,-0.5600132980515135,1,7,1,1
1,0,1,-0.2156416484297339,-0.5600132980515135,1,7,1,1
1,0,1,0.0183019665061543,1.6809222680485287,5,1,1,1
1,0,2,0.1224770372931828,1.6809222680485287,5,7,2,1
1,0,1,-0.1621800095955663,-0.5600132980515135,1,7,1,1
2,0,2,-0.0655447509282262,1.6809222680485287,5,7,2,1
1,0,2,0.314840591720712,1.6809222680485287,5,8,1,1
1,0,2,0.5271245483137369,-0.5600132980515135,1,1,1,1
1,0,1,-0.1581952006782044,-0.5600132980515135,1,1,1,1
3,0,3,0.476615091954452,1.6809222680485287,5,7,1,1
1,0,2,-0.1110841234047502,-0.5600132980515135,1,7,1,1
1,0,1,-0.1694776006978831,-0.5600132980515135,1,1,1,1
1,0,1,-0.1827232658057319,-0.5600132980515135,1,7,1,1
4,1,10,0.3669417861941532,1.6809222680485287,6,7,1,1
2,0,3,-0.1082321075159985,-0.5600132980515135,1,1,1,1
1,0,1,-0.1837722831441233,-0.5600132980515135,1,1,1,1
1,0,1,0.0817256276337267,-0.5600132980515135,1,7,1,1
1,0,2,-0.1926470426753411,-0.5600132980515135,1,1,1,1
1,0,1,-0.1339202838319901,-0.5600132980515135,1,7,1,1
2,0,9,0.7491483395000208,-0.5600132980515135,1,1,1,1
1,0,3,-0.1521141782947166,-0.5600132980515135,1,7,1,1
1,0,4,-0.1207001156733384,1.6809222680485287,5,7,1,1
1,0,1,-0.0988674423180666,1.6809222680485287,4,8,1,1
1,0,2,-0.1459129560078714,1.6809222680485287,6,7,2,1
1,0,1,-0.0585731565334998,-0.5600132980515135,1,3,1,1
1,0,1,-0.0832196003537277,-0.5600132980515135,1,7,1,1
1,0,3,-0.1580367553510515,-0.5600132980515135,1,1,1,1
1,0,1,-0.0914605785763341,-0.5600132980515135,1,3,1,1
1,0,1,-0.2177924982155678,-0.5600132980515135,1,1,2,1
1,0,1,-0.1481311905880116,-0.5600132980515135,1,1,1,1
1,0,2,0.2048030438290272,-0.5600132980515135,1,1,1,1
3,0,3,0.1162630665317391,-0.5600132980515135,1,7,1,1
2,0,3,-0.072041009341494,-0.5600132980515135,1,1,1,1
8,0,15,1.057388243185351,1.6809222680485287,6,7,1,1
1,0,1,-0.2130118202411276,-0.5600132980515135,1,1,1,1
6,0,11,0.2122663651011245,1.6809222680485287,5,8,1,1
1,0,4,-0.1044330620856434,-0.5600132980515135,1,3,1,1
2,1,2,9.028222646627988,-0.5600132980515135,2,7,1,1
1,0,1,-0.1288919212082076,-0.5600132980515135,1,1,1,1
1,0,2,-0.0943963701553045,1.6809222680485287,6,3,1,1
1,0,1,-0.1747918933948036,-0.5600132980515135,1,7,1,1
1,0,1,-0.1110622688768671,-0.5600132980515135,1,7,1,1
1,0,1,0.4007124954055983,1.6809222680485287,6,7,1,1
1,0,1,0.8086764310324212,-0.5600132980515135,1,7,1,1
1,0,1,-0.1569476713782076,1.6809222680485287,5,7,2,1
1,0,3,0.1192352823238481,-0.5600132980515135,1,7,1,1
2,0,2,0.4315346645634744,-0.5600132980515135,1,5,1,1
2,0,3,-0.0181623132668895,1.6809222680485287,4,1,1,1
1,0,4,0.1760206306069122,1.6809222680485287,6,7,1,1
2,0,3,0.7199634387227247,-0.5600132980515135,1,7,1,1
1,0,3,0.166847192527958,1.6809222680485287,5,8,1,1
4,0,6,0.2863714267315889,-0.5600132980515135,1,7,1,1
1,0,1,-0.1583117581602479,-0.5600132980515135,1,1,1,1
2,0,3,-0.0984613123415713,-0.5600132980515135,1,7,1,1
1,0,1,-0.2148749187431666,1.6809222680485287,6,4,1,1
1,0,3,1.473917332531714,1.6809222680485287,4,1,1,1
1,0,2,-0.0193734183537477,-0.5600132980515135,1,7,1,1
1,0,1,-0.1376319111508126,-0.5600132980515135,1,7,1,1
1,1,1,-0.1233772953390248,1.6809222680485287,6,7,1,1
1,0,1,0.0587965854629833,1.6809222680485287,5,10,1,1
2,0,2,-0.0016748931897062,1.6809222680485287,5,8,1,1
1,0,1,-0.1465740554763368,-0.5600132980515135,1,7,1,1
1,0,2,-0.0132687202317198,1.6809222680485287,6,7,1,1
1,0,3,-0.1129945733838693,1.6809222680485287,5,3,1,1
2,0,2,-0.0473290019376166,-0.5600132980515135,1,7,1,1
2,0,3,1.8690162360779865,-0.5600132980515135,1,1,1,1
1,0,3,0.0281711070560555,1.6809222680485287,5,1,1,1
1,0,2,-0.1517827179551554,-0.5600132980515135,1,1,1,1
1,0,1,-0.1068334177314766,-0.5600132980515135,1,3,2,1
1,0,3,-0.2147692885250647,1.6809222680485287,4,3,1,1
1,0,3,0.6088076674876851,1.6809222680485287,4,1,1,1
2,0,2,1.9449607204719497,-0.5600132980515135,1,7,1,1
1,0,1,-0.2137366620825856,-0.5600132980515135,1,7,1,1
3,0,3,0.0326658549573578,-0.5600132980515135,1,7,1,1
2,0,3,0.1408348407150328,-0.5600132980515135,1,7,1,1
7,0,15,0.8376118259497181,-0.5600132980515135,1,7,1,1
1,0,1,-0.1737501608990399,1.6809222680485287,5,7,1,1
1,0,1,-0.0638146008041432,-0.5600132980515135,1,3,1,1
1,0,1,0.0248838218202977,-0.5600132980515135,2,7,1,1
3,0,6,1.8017971719413728,1.6809222680485287,5,3,1,1
1,0,2,-0.072223130407187,-0.5600132980515135,1,7,1,1
1,0,1,-0.2022575713119585,-0.5600132980515135,1,1,1,1
1,0,1,-0.1776493729155261,-0.5600132980515135,1,7,1,1
1,0,1,-0.0490118005846196,1.6809222680485287,5,3,1,1
1,0,1,0.0952171561802609,1.6809222680485287,6,8,1,1
3,0,5,0.7274540781546759,-0.5600132980515135,1,7,1,1
1,0,1,-0.2253068133860592,-0.5600132980515135,1,1,1,1
1,0,1,1.1423167597499482,1.6809222680485287,6,9,2,1
1,0,1,-0.1381418501347529,-0.5600132980515135,1,7,1,1
1,0,1,-0.0874320606032058,-0.5600132980515135,1,7,1,1
1,0,3,0.0507413707273838,1.6809222680485287,4,1,1,1
2,0,4,0.075223905588488,-0.5600132980515135,1,7,1,1
1,0,1,-0.1655692826281123,-0.5600132980515135,1,7,1,1
1,0,1,-0.2020408472437839,-0.5600132980515135,1,3,1,1
1,0,1,-0.2265452366327713,1.6809222680485287,5,7,2,1
1,0,2,3.206664503011591,1.6809222680485287,5,7,1,1
1,0,1,0.6795635227200559,1.6809222680485287,4,7,1,1
1,0,1,-0.2060493318996858,-0.5600132980515135,1,1,2,1
2,0,3,-0.0956366146126736,-0.5600132980515135,1,7,1,1
1,0,2,-0.0578246389535018,-0.5600132980515135,1,7,1,1
1,0,3,0.9482995460459268,1.6809222680485287,5,3,1,1
1,0,2,-0.2009663329561954,-0.5600132980515135,1,4,1,1
1,0,1,1.4601289466481,1.6809222680485287,6,8,1,1
1,0,1,-0.2367203405730368,1.6809222680485287,8,1,1,1
1,0,1,1.0765218823470533,1.6809222680485287,4,8,2,1
5,0,9,1.1903748665650056,1.6809222680485287,5,1,1,1
1,0,1,-0.1776657638114385,1.6809222680485287,5,7,1,1
1,0,2,-0.2096899320028881,1.6809222680485287,5,7,1,1
1,0,1,0.1873430972610433,1.6809222680485287,5,7,1,1
1,0,1,-0.223474675465188,-0.5600132980515135,1,7,1,1
2,0,2,4.530253023673697,1.6809222680485287,6,7,1,1
5,1,5,0.9217025856121274,1.6809222680485287,5,8,2,1
3,0,4,0.0988559350728062,-0.5600132980515135,1,7,1,1
2,0,8,0.0131789009282113,1.6809222680485287,6,3,1,1
2,0,2,-0.0375053916541385,-0.5600132980515135,1,7,1,1
1,0,2,-0.1817452756829607,-0.5600132980515135,1,7,1,1
1,0,1,-0.2146163068298826,-0.5600132980515135,1,1,1,1
1,1,1,0.0023845853645898,1.6809222680485287,6,7,1,1
1,0,1,-0.1335942871243997,-0.5600132980515135,1,7,1,1
1,0,2,-0.0706350347143444,-0.5600132980515135,1,5,1,1
1,0,1,0.8065802175662953,-0.5600132980515135,1,7,1,1
1,0,1,-0.2366602406213581,1.6809222680485287,5,3,1,1
1,0,1,-0.1588945455704654,1.6809222680485287,5,7,1,1
1,0,6,-0.0620443840456076,-0.5600132980515135,1,3,1,1
1,0,1,0.1806064390410609,1.6809222680485287,5,7,1,1
1,0,2,-0.2018860443379448,1.6809222680485287,5,7,1,1
1,0,1,-0.1849378579645582,-0.5600132980515135,1,1,1,1
1,0,2,-0.1355174855781174,-0.5600132980515135,1,1,1,1
2,0,2,0.2674927570618569,-0.5600132980515135,1,1,1,1
1,0,1,-0.0906210004634895,-0.5600132980515135,1,7,1,1
1,0,3,-0.1122314861186158,-0.5600132980515135,2,7,1,1
1,0,2,0.2074128387004073,-0.5600132980515135,1,7,1,1
2,0,2,-0.1329841815543283,-0.5600132980515135,1,1,2,1
1,0,1,-0.2191074123098709,-0.5600132980515135,1,1,1,1
1,0,1,-0.2153793940951361,-0.5600132980515135,1,7,1,1
2,0,2,-0.139119840257524,-0.5600132980515135,1,7,1,1
1,0,1,-0.1206290884577181,-0.5600132980515135,1,1,1,1
1,0,1,0.2926837428685069,1.6809222680485287,5,7,1,1
1,0,1,-0.0178017135568175,1.6809222680485287,6,7,1,1
1,0,1,-0.1425036496580992,1.6809222680485287,5,7,1,1
1,0,1,-0.1075291202024237,-0.5600132980515135,1,7,1,1
2,0,3,-0.0907029549430514,-0.5600132980515135,1,1,1,1
2,0,2,4.465339612228756,1.6809222680485287,5,7,1,1
1,0,1,-0.2259078129028459,-0.5600132980515135,1,7,1,1
1,0,3,-0.1338638263016253,-0.5600132980515135,1,5,1,1
1,1,0,1.0122440734213811,1.6809222680485287,8,7,3,1
2,0,2,0.7766905082647668,-0.5600132980515135,1,3,1,1
2,0,2,-0.0519421285316193,-0.5600132980515135,1,3,1,1
1,0,1,-0.1364226272746114,-0.5600132980515135,1,1,1,1
2,1,2,0.146134563726698,1.6809222680485287,5,7,1,1
1,0,2,-0.0301385945468584,-0.5600132980515135,1,1,2,1
2,0,5,7.249903321879767,1.6809222680485287,5,7,1,1
1,0,1,-0.0792785004921322,-0.5600132980515135,1,1,1,1
1,0,1,-0.199217970725543,-0.5600132980515135,1,1,1,1
1,0,1,-0.0203823690576867,1.6809222680485287,6,8,2,1
1,0,1,-0.1832605229495261,-0.5600132980515135,1,3,1,1
1,0,2,-0.0997744052252176,-0.5600132980515135,1,3,1,1
9,0,20,0.7423697934349293,1.6809222680485287,5,7,1,1
1,0,1,0.0748705907210437,-0.5600132980515135,1,7,1,1
1,0,1,-0.1203012705394708,-0.5600132980515135,1,7,1,1
5,0,6,2.424926219420483,1.6809222680485287,6,7,1,1
2,1,5,5.082868436937808,1.6809222680485287,4,7,1,1
1,0,1,-0.1607376107552781,-0.5600132980515135,1,8,1,1
22,1,45,1.9247798851825129,1.6809222680485287,6,7,1,1
1,0,1,2.567091744511063,-0.5600132980515135,1,7,2,1
1,0,1,-0.1308570075070346,1.6809222680485287,5,8,1,1
1,0,2,0.3309801605624218,1.6809222680485287,6,7,1,1
1,0,2,0.2944430323631007,1.6809222680485287,6,7,1,1
1,0,1,-0.0202730964182709,-0.5600132980515135,1,1,1,1
1,0,1,1.2297785803383336,1.6809222680485287,5,7,1,1
2,0,2,-0.1729360797353923,1.6809222680485287,6,7,1,1
1,1,0,-0.1230968288978577,1.6809222680485287,6,7,1,1
1,0,2,-0.118097605644586,1.6809222680485287,5,8,2,1
1,0,2,-0.1086364162818369,-0.5600132980515135,1,7,1,1
2,0,4,-0.1655255735723459,1.6809222680485287,4,1,1,1
1,0,3,-0.1308770408242608,-0.5600132980515135,1,1,1,1
2,0,2,-0.0885065748907943,-0.5600132980515135,1,1,1,1
2,0,2,-0.0947879304465444,-0.5600132980515135,1,1,1,1
1,0,1,-0.1133752064111676,-0.5600132980515135,1,1,1,1
1,0,2,-0.1334722660103854,-0.5600132980515135,1,7,1,1
1,0,1,-0.1522507690939863,-0.5600132980515135,1,1,1,1
1,0,1,0.0110644753555161,-0.5600132980515135,1,7,1,1
1,0,1,-0.1729670403165602,-0.5600132980515135,1,1,1,1
3,0,6,-0.0293008376446708,1.6809222680485287,6,8,1,1
1,0,1,-0.2118990605297436,-0.5600132980515135,1,1,1,1
1,0,3,0.4059976487320078,-0.5600132980515135,1,8,1,1
1,0,2,-0.0839316937205872,1.6809222680485287,5,1,1,1
1,0,1,-0.2249735318358411,-0.5600132980515135,1,7,1,1
1,0,1,0.4296752084827493,1.6809222680485287,6,7,1,1
1,0,1,0.223607043861825,1.6809222680485287,4,7,1,1
1,0,1,-0.2312858479727589,1.6809222680485287,4,7,1,1
1,0,1,-0.1860469752546284,1.6809222680485287,6,7,1,1
1,0,1,-0.2438740560334562,1.6809222680485287,6,7,1,1
1,0,2,0.0108058634422322,1.6809222680485287,5,7,1,1
1,0,1,4.487986366747677,1.6809222680485287,4,8,3,1
1,0,2,-0.0849297171605846,-0.5600132980515135,1,5,1,1
1,0,1,1.43980787813808,1.6809222680485287,5,7,1,1
1,0,3,0.3230014366744134,-0.5600132980515135,1,1,1,1
1,0,1,-0.0640295036616608,-0.5600132980515135,1,8,1,1
1,0,1,-0.1930987029182596,-0.5600132980515135,1,7,1,1
1,0,2,0.8228818741564717,1.6809222680485287,5,7,1,1
1,0,1,2.0716495973999414,3.921857834148571,7,7,1,1
1,0,1,-0.0917537934920997,1.6809222680485287,5,7,1,1
1,0,1,0.1364111200293509,-0.5600132980515135,1,3,1,1
1,0,1,0.0654622164673456,-0.5600132980515135,1,10,1,1
1,0,1,0.3085228119518233,-0.5600132980515135,1,8,1,1
2,0,2,0.3211346957510606,-0.5600132980515135,1,3,1,1
1,0,2,-0.1735589337800623,-0.5600132980515135,1,3,1,1
1,0,1,-0.1266991835772644,1.6809222680485287,6,7,1,1
1,0,1,-0.2193496333272425,-0.5600132980515135,1,2,1,1
1,0,1,-0.1491601746091768,-0.5600132980515135,1,3,1,1
1,0,1,-0.1970507300437968,-0.5600132980515135,1,8,1,1
1,0,2,-0.1909314622365135,-0.5600132980515135,1,1,1,1
2,0,2,-0.1398355760456974,-0.5600132980515135,1,8,1,1
1,0,1,2.437532639587749,1.6809222680485287,6,7,2,1
1,0,1,-0.1786291842489542,-0.5600132980515135,1,1,1,1
2,0,2,0.2770031191123432,-0.5600132980515135,1,7,1,1
1,0,1,-0.1696032642332112,-0.5600132980515135,2,1,2,1
1,0,3,-0.0895045983307917,-0.5600132980515135,1,1,1,1
1,0,2,-0.179126374758296,-0.5600132980515135,1,7,1,1
1,1,2,-0.0355494114085961,1.6809222680485287,5,7,1,1
1,0,1,-0.0334513767318133,-0.5600132980515135,1,4,1,1
1,0,1,-0.2202638810770212,-0.5600132980515135,1,5,1,1
12,2,24,0.8552739269006212,1.6809222680485287,5,7,1,1
1,0,3,0.8258122021034716,1.6809222680485287,5,7,1,1
4,0,5,0.388850950397016,1.6809222680485287,6,7,1,1
9,0,17,5.175473356421362,1.6809222680485287,5,7,1,1
7,0,12,1.4404853685024577,1.6809222680485287,4,8,1,1
1,0,1,0.0225690630753402,-0.5600132980515135,1,1,1,1
1,0,1,0.1930216320893498,1.6809222680485287,6,7,2,1
1,0,1,-0.2170458018462266,-0.5600132980515135,1,7,1,1
3,0,5,-0.0837987453426314,1.6809222680485287,5,3,1,1
1,0,1,1.0573846007640375,-0.5600132980515135,1,7,1,1
1,0,2,1.490484885877802,1.6809222680485287,5,7,1,1
1,0,1,-0.1940384476172353,-0.5600132980515135,1,1,1,1
1,0,2,9.23764001764701,1.6809222680485287,5,7,1,1
2,0,3,0.0741584973541843,-0.5600132980515135,1,4,1,1
1,0,1,-0.1655638189961415,-0.5600132980515135,1,7,1,1
4,1,9,14.289498080114608,1.6809222680485287,5,8,1,1
2,0,2,-0.1317985734166672,-0.5600132980515135,1,3,1,1
1,0,1,0.0343504748150177,-0.5600132980515135,1,7,1,1
2,0,4,2.1513038879020696,1.6809222680485287,5,7,1,1
1,0,1,-0.2188324095006745,-0.5600132980515135,1,1,1,1
1,0,2,0.0531034809494215,-0.5600132980515135,1,1,1,1
1,0,1,-0.1370108783167996,1.6809222680485287,6,7,1,1
3,0,8,0.1927302383842409,1.6809222680485287,5,7,1,1
1,0,2,-0.132139139809513,-0.5600132980515135,1,3,2,1
1,0,1,-0.2045960057954561,1.6809222680485287,5,7,1,1
1,0,2,-0.2160696329341124,1.6809222680485287,5,3,1,1
1,0,1,-0.1815631546172678,-0.5600132980515135,1,7,1,1
1,0,2,1.0144222413670687,1.6809222680485287,5,1,2,1
2,0,3,2.506367117577059,-0.5600132980515135,3,7,1,1
1,0,1,-0.1463427617229067,-0.5600132980515135,1,7,1,1
3,0,6,0.017092682629953,-0.5600132980515135,1,1,1,1
1,0,1,-0.1804849979083654,-0.5600132980515135,1,1,1,1
1,0,1,-0.1507191309315085,-0.5600132980515135,1,1,1,1
5,0,7,0.2076441324538374,1.6809222680485287,5,7,1,1
1,0,1,0.1788744677063208,-0.5600132980515135,1,7,1,1
1,0,6,0.2037430992266942,1.6809222680485287,4,7,2,1
1,0,1,0.1382341518969374,1.6809222680485287,8,7,1,1
1,0,1,-0.1385643710071605,-0.5600132980515135,1,7,1,1
1,0,2,2.2528655213964046,1.6809222680485287,5,7,1,1
1,0,1,-0.1610326468817007,-0.5600132980515135,1,7,1,1
2,0,4,0.0461246017120674,-0.5600132980515135,1,5,1,1
2,0,5,1.2984109039447247,1.6809222680485287,5,7,1,1
1,0,1,1.5749744906740788,1.6809222680485287,4,8,1,1
2,0,4,-0.1796108167930392,1.6809222680485287,6,7,1,1
1,0,1,-0.2334330553372789,1.6809222680485287,6,8,1,1
2,0,4,0.6520140691126822,-0.5600132980515135,1,7,1,1
1,0,1,-0.0872590455907975,-0.5600132980515135,1,7,1,1
1,0,1,-0.1444104572159045,-0.5600132980515135,1,1,1,1
1,0,1,-0.1625916032040324,-0.5600132980515135,1,5,1,1
1,0,1,-0.1615207313377578,1.6809222680485287,5,8,2,1
3,0,3,-0.0650548452615122,1.6809222680485287,6,7,1,1
2,0,3,0.3435064474607834,1.6809222680485287,6,7,1,1
1,0,4,-0.2131866564641929,1.6809222680485287,6,7,1,1
1,0,1,-0.0847767354654025,-0.5600132980515135,1,7,1,1
10,0,16,0.3360139868181752,1.6809222680485287,5,7,1,1
1,0,4,0.0814251278753332,1.6809222680485287,6,7,1,1
1,0,1,0.3688121695388199,1.6809222680485287,6,8,1,1
1,0,1,-0.1349802284343231,1.6809222680485287,6,7,1,1
1,0,1,0.3796884395820033,-0.5600132980515135,2,7,1,1
1,0,1,-0.1991469435099228,1.6809222680485287,5,7,1,1
1,0,1,2.8412385846986705,-0.5600132980515135,1,7,1,1
1,0,2,0.0114924598598946,-0.5600132980515135,1,3,1,1
1,0,1,-0.0493869699799471,-0.5600132980515135,1,7,1,1
3,0,3,-0.0370573738325339,-0.5600132980515135,1,7,2,1
5,0,8,1.0868135437693625,-0.5600132980515135,1,7,1,1
1,0,1,-0.1428296463656896,-0.5600132980515135,1,7,1,1
1,0,2,0.092035501162605,-0.5600132980515135,1,10,1,1
3,0,6,3.847014918462627,1.6809222680485287,5,8,1,1
1,0,1,2.062538080483322,1.6809222680485287,6,8,1,1
2,0,5,0.5452018852944197,-0.5600132980515135,1,1,1,1
2,0,2,-0.0329359741159022,-0.5600132980515135,1,7,1,1
1,0,2,0.5737602896057324,1.6809222680485287,4,7,1,1
2,0,2,-0.0871734486899218,-0.5600132980515135,1,7,1,1
1,0,2,0.3843525600743999,3.921857834148571,7,8,1,1
1,0,1,-0.0110013129638425,-0.5600132980515135,1,8,1,1
1,0,1,-0.0117552941758113,-0.5600132980515135,1,1,2,1
2,0,6,1.204589415742341,1.6809222680485287,5,7,1,1
1,0,1,-0.2345494574699767,1.6809222680485287,5,7,1,1
1,0,1,-0.1752544809016637,-0.5600132980515135,1,1,1,1
2,0,5,0.5124965843172785,-0.5600132980515135,1,7,1,1
1,0,2,0.1850283385160859,-0.5600132980515135,1,7,1,1
2,0,3,0.0762419623457117,1.6809222680485287,6,7,2,1
1,0,1,0.2134046217617055,-0.5600132980515135,1,7,1,1
2,0,2,0.400175238261804,-0.5600132980515135,1,7,1,1
